case_id,client_ref,district,intake_date,closure_date,status,category,priority,caseworker_id,contact_count
CC-2024-18075,Elizabeth Alvarez,Northgate,2024-01-09,2024-01-31,Closed,Review,,W207,6
CC-2024-23253,George Fowler,Northgate,02/08/2024,03/04/2024,Closed,Std.,,W240,8
CC-2025-21938,Ashley Jarrett,Northgate,04/26/2025,05/12/2025,Closed,Expedited,Medium,W113,3
 CC-2023-10257 ,Melissa Lindquist,Calder Central,2023-02-11,2023-03-17,Closed,Standard,,W259,6
CC-2024-21476,Jason Bennett,Weybridge,"July 22, 2024","October 3, 2024",Closed,Complex,High,W126,5
CC-2025-23111,Anthony Hollis,Calder Central,2025-03-09,2025-05-13,Closed,Standard case,High,W218,7
CC-2023-23534,Brian Ellery,Weybridge,2023-05-30,2023-07-14,Closed,Standard,,W121,3
CC-2024-20222,Ashley Fowler,Northgate,2024-09-25,2024-10-24,Closed,Standard,Low,W212,5
CC-2025-12684,Sarah Ellery,Calder Central,2025-08-10,2025-08-29,Closed,Standard,Medium,W107,1
CC-2023-10705,Betty Okonkwo,Ash Hill,2023-12-19,2024-03-10,Closed,Complex,,W191,4
CC-2025-10680,Edward Zamora,Northgate,2025-05-03,2025-06-05,Closed,Complex,Low,W204,5
CC-2024-12621,Brian Jarrett,Calder Central,2024-12-21,2025-01-12,Closed,Standard,Medium,W253,6
CC-2023-13086,Jeffrey Crowley,Calder Central,08/22/2023,09/04/2023,Closed,Expedited,,W242,5
CC-2023-21480,Margaret Danvers,Ash Hill,2023-12-09,2023-01-17,Closed,Complex,,W235,4
CC-2024-23079,Edward Ellery,Ash Hill,2024-01-28,2024-03-07,Closed,Standard,,W167,3
CC-2023-14242,Jason Sedgwick,Weybridge,2023-05-24,2023-06-19,Closed,Standard,,W247,2
CC-2023-20651,Kevin Hollis,Calder Central,07/31/2023,08/17/2023,Closed,fast track,,W148,5
cc-2024-20419,Brian Ashford,Northgate,2024-06-21,2024-08-06,Closed,complex,Low,W180,2
CC-2023-12860,Michelle Ashford,Weybridge,2023-09-10,2023-10-17,Closed,Complex,,W218,5
CC-2025-18956,Andrew Grady,Calder Central,12/17/2025,,Open,Standard,Low,W113,6
CC-2025-23072,Emily Quill,Ash Hill,2025-07-31,2025-10-24,Closed,Standard,Medium,W106,3
CC-2024-20136,Edward Delgado,Ash Hill,02/28/2024,04/28/2024,Closed,multi-agency,,W175,5
CC-2023-18260,Karen Danvers,Calder Central,2023-03-30,2023-05-01,Closed,standard - no issues,,W140,1
CC-2024-13740,Jeffrey Quill,Northgate,"December 11, 2024","December 17, 2024",Closed,Expedited,Low,W112,0
CC-2025-16026,George Lindquist,Northgate,"October 1, 2025","November 26, 2025",Closed,Standard,Medium,W164,5
CC-2023-11031,Andrew Crowley,Calder Central,"June 19, 2023","July 7, 2023",Closed,Complex,,W122,5
CC-2023-15060,Lisa Carver,Weybridge,2023-10-23,2023-11-20,Closed,Standard,,W142,2
CC-2025-19874,Barbara Quill,Weybridge,2025-01-05,2025-02-17,Closed,Standard,Medium,W254,2
CC-2024-19531,Elizabeth Ashford,Northgate,2024-01-14,2024-03-15,Closed,Complex,,W139,2
CC-2024-20537,Deborah Alvarez,Northgate,10/13/2024,11/24/2024,Closed,Review,Low,W246,3
CC-2025-20721,James Alvarez,Northgate,2025-02-12,2025-03-01,Closed,Standard,Medium,W207,0
CC-2025-12723,David Vance,Northgate,"December 17, 2025",,Open,Standard,Low,W227,7
CC-2025-18562,Steven Grady,Northgate,2025-11-17,2025-12-11,Closed,Standard,Medium,W159,2
CC-2025-20321,Susan Whitlock,Ash Hill,2025-01-27,2024-10-21,Closed,Standard,Low,W231,3
CC-2024-23124,William Zamora,Ash Hill,2024-11-12,2024-12-22,Closed,Standard,Medium,W167,5
CC-2024-10857,Carol Blackwood,Calder Central,06/25/2024,08/08/2024,Closed,Appeal,Low,W130,7
CC-2024-10124,George Kessler,Weybridge,06/06/2024,07/08/2024,Closed,Standard,Low,W146,1
CC-2023-16244,Amanda Delgado,Weybridge,"July 11, 2023","August 7, 2023",Closed,Standard,,W105,2
CC-2024-14250,Sarah Quill,Weybridge,"November 27, 2024","January 21, 2025",Closed,Standard,Medium,W162,3
CC-2025-14685,Andrew Alvarez,Calder Central,2025-09-18,2025-10-25,Closed,Standard,Medium,W153,4
CC-2025-11988,Jeffrey Thorne,Ash Hill,09/19/2025,12/03/2025,Closed,cmplx,Low,W170,5
CC-2024-11836,Ashley Nakamura,Ash Hill,11/19/2024,12/14/2024,Closed,Standard,Low,W164,2
CC-2024-17135,Joshua Ellery,Weybridge,2024-06-06,2024-08-24,Closed,Complex,Low,W146,2
CC-2025-15933,Deborah Rasmussen,Northgate,2025-10-13,2025-11-03,Closed,Complex,Low,W140,6
CC-2023-12215,Deborah Zamora,Calder Central,"April 19, 2023","May 14, 2023",Closed,routine,,W155,3
CC-2025-14813,Jessica Crowley,Calder Central,2025-02-01,2025-03-07,Closed,Complex (referred),Medium,W236,1
CC-2023-16332,Michael Underhill,Ash Hill,2023-04-03,2023-05-20,Closed,appeals,,W196,1
CC-2025-12198,Margaret Bennett,Weybridge,2025-09-11,,Open,Review,Low,W191,4
CC-2024-15147,Timothy Okonkwo,Weybridge,05/26/2024,08/16/2024,Closed,Complex,Low,W181,2
CC-2024-23643,Carol Lindquist,Weybridge,2024-12-13,2025-03-04,Closed,Standard,High,W107,8
CC 2024 17489,Mark Underhill,Ash Hill,11/28/2024,07/01/2024,Closed,Appeal,Medium,W117,1
CC-2024-23944,Jessica Grady,Ash Hill,12/29/2024,02/20/2025,Closed,Complex,Medium,W141,7
CC-2025-12017,Joshua Danvers,Weybridge,2025-02-02,2025-07-06,Closed,Std.,Low,W172,3
CC-2023-10146,Paul Grady,Weybridge,2023-10-22,2023-11-27,Closed,Standard,,W125,4
CC-2023-10965,Richard Danvers,Calder Central,2023-09-02,2023-09-21,Closed,Standard,,W213,6
CC-2024-10163,Ashley Danvers,Ash Hill,2024-04-06,2024-04-25,Closed,Standard,Low,W234,6
CC-2025-14804,James Pemberton,Calder Central,2025-10-10,2025-10-23,Closed,Standard,Medium,W186,5
CC-2025-16494,Jason Kessler,Weybridge,"December 7, 2025",,Open,Std.,Low,W166,2
CC-2024-23553,Donna Fowler,Northgate,"March 7, 2024","April 27, 2024",Closed,Std.,Low,W165,0
CC-2025-19989,Sandra Marsh,Weybridge,2025-07-22,,Open,cmplx,Low,W238,1
CC-2024-13706,William Eastwood,Weybridge,08/14/2024,09/11/2024,Closed,Standard,Low,W124,1
CC-2025-20283,Amanda Danvers,Northgate,2025-12-04,,Open,Standard,Low,W136,4
CC-2025-13899,Betty Kessler,Ash Hill,2025-03-01,2025-08-26,Closed,cmplx,Medium,W145,8
CC-2023-14427,Timothy Quill,Calder Central,10/03/2023,10/27/2023,Closed,Standard,,W247,6
CC-2025-19888,Susan Nakamura,Weybridge,12/26/2025,,Open,Complex,Medium,W240,1
cc-2023-20861,Michelle Underhill,Ash Hill,"June 11, 2023","August 8, 2023",Closed,Review,,W147,5
CC 2024 19386,PATRICIA VANCE,Northgate,2024-04-13,2024-05-22,Closed,Standard,Low,W203,10
CC-2025-17486,Elizabeth Danvers,Northgate,"May 23, 2025","September 24, 2025",Closed,Complex,Medium,W177,2
CC-2023-13651,Edward Pemberton,Weybridge,"February 20, 2023","March 27, 2023",Closed,Review,,W217,4
CC-2025-16372,Thomas Jarrett,Northgate,07/07/2025,09/22/2025,Closed,Complex - multi agency,Medium,W138,5
CC-2025-19992,Patricia Yeardley,Calder Central,05/31/2025,07/29/2025,Closed,Appeal,Low,W159,6
CC-2024-21645,Timothy Quill,Calder Central,2024-03-05,2023-06-14,Closed,Standard,Low,W220,6
CC-2023-23162,Melissa Danvers,Weybridge,"June 18, 2023","July 11, 2023",Closed,Standard,,W200,3
CC-2024-20712,Joshua Vance,Weybridge,2024-03-30,2024-04-18,Closed,std,Medium,W160,4
CC-2024-23913,William Thorne,Calder Central,2024-12-03,2025-02-02,Closed,cmplx,Medium,W154,2
CC-2024-16542,Jason Yeardley,Northgate,2024-07-18,2024-09-19,Closed,Standard,High,W248,3
CC-2025-22024,Andrew Iverson,Calder Central,01/27/2025,03/11/2025,Closed,Standard,Medium,W249,4
CC-2024-11408,Richard Bennett,Weybridge,2024-06-30,2024-08-09,Closed,Complex,Medium,W207,0
CC-2023-14207,Betty Crowley,Weybridge,2023-01-12,2021-12-08,Closed,normal,,W235,4
CC-2025-12960,Kenneth Alvarez,Northgate,2025-08-08,,Open,Complex,High,W152,6
CC-2023-11264,Timothy Rasmussen,Calder Central,2023-04-29,2023-06-11,Closed,Standard,,W179,4
CC-2025-12680,Steven Vance,Northgate,"May 29, 2025","September 12, 2025",Closed,Standard,Medium,W116,2
CC-2025-15473,Sarah Jarrett,Weybridge,2025-05-22,2025-08-25,Closed,Standard,Low,W210,3
CC-2023-16547,Linda Carver,Northgate,02/03/2023,03/13/2023,Closed,Standard,,W209,3
CC-2025-15381,Ronald Rasmussen,Calder Central,2025-02-25,2025-04-05,Closed,Standard,Low,W210,4
CC-2023-18834,William Hollis,Northgate,05/29/2023,07/10/2023,Closed,REVIEW,,W247,1
CC-2025-21886,Nancy Zamora,Calder Central,03/08/2025,05/10/2025,Closed,STANDARD,High,W112,6
CC-2024-18786,Joseph Pemberton,Calder Central,"April 8, 2024","June 10, 2024",Closed,Standard,High,W130,3
CC-2025-21181,Brian Marsh,Calder Central,2025-10-11,2025-12-26,Closed,Complex,High,W257,1
CC-2024-10438,Sandra Ellery,Northgate,2024-09-30,2024-06-15,Closed,normal,High,W214,3
CC-2025-12863,Daniel Vance,Northgate,2025-06-07,2025-07-04,Closed,Complex,High,W157,2
CC-2025-10767,Barbara Rasmussen,Northgate,2025-08-07,2025-09-01,Closed,rush,High,W215,5
CC-2023-19282,William Hollis,Weybridge,2023-03-07,2023-03-14,Closed,Expedited,,W209,1
CC-2025-11611,Timothy Jarrett,Calder Central,06/13/2025,07/10/2025,Closed,std,Low,W230,3
CC-2024-18348,Sandra Danvers,Weybridge,2024-01-10,2024-02-05,Closed,Standard,,W113,2
CC-2025-10038,Kenneth Blackwood,Weybridge,"February 4, 2025","April 5, 2025",Closed,Standard,Medium,W201,8
CC-2023-20968,Elizabeth Fowler,Ash Hill,2023-01-07,2023-02-10,Closed,Review,,W139,4
CC-2023-10733,Brian Rasmussen,Calder Central,"March 8, 2023","March 19, 2023",Closed,std,,W131,2
CC-2024-21926,Amanda Nakamura,Calder Central,2024-03-07,2024-04-11,Closed,Standard,Low,W216,3
CC-2025-11081,David Delgado,Calder Central,2025-12-23,,Open,Standard,Low,W239,2
CC-2024-13322,Anthony Blackwood,Calder Central,2024-02-22,2024-05-14,Closed,Complex,,W102,3
CC-2024-23919,Sarah Underhill,Ash Hill,"March 13, 2024","March 20, 2024",Closed,rush,Medium,W193,7
CC-2024-17751,Thomas Eastwood,Northgate,"July 28, 2024","August 22, 2024",Closed,Standard,Low,W138,5
CC-2025-17293,Nancy Blackwood,Northgate,2025-03-16,2025-05-06,Closed,Standard,Low,W204,3
CC-2023-10382,Sandra Eastwood,Weybridge,09/26/2023,11/29/2023,Closed,Standard,,W214,4
CC-2023-22332,Patricia Vance,Ash Hill,"January 5, 2023","February 19, 2023",Closed,Standard,,W256,2
CC-2023-14969,Steven Alvarez,Calder Central,06/16/2023,08/10/2023,Closed,Standard,,W177,3
CC202317663,Maria Carver,Ash Hill,2023-02-27,2023-03-26,Closed,Standard,,W157,4
CC-2025-14325,Paul Zamora,Northgate,2025-10-18,2025-11-05,Closed,Review,High,W237,6
CC-2024-18783,Jason Danvers,Northgate,2024-12-13,2025-01-09,Closed,standard - no issues,Medium,W113,0
CC-2025-23520,Emily Rasmussen,Calder Central,12/03/2025,,Open,Complex,Medium,W186,3
CC-2024-13512,Patricia Lindquist,Ash Hill,06/05/2024,07/01/2024,Closed,Standard,Medium,W255,6
CC 2024 11457,Mark Yeardley,Northgate,2024-05-18,2024-06-16,Closed,Standard,Medium,W190,0
CC-2023-19814,Thomas Iverson,Ash Hill,03/29/2023,07/01/2024,Closed,Complex,,W125,4
CC-2024-23830,Ashley Hollis,Calder Central,2024-01-18,2024-07-01,Closed,Standard case,,W121,3
CC-2024-16060,Richard Ashford,Calder Central,04/03/2024,04/13/2024,Closed,Expedited,Medium,W120,3
CC-2024-13574,Joseph Ashford,Calder Central,2024-04-16,2024-04-30,Closed,routine,High,W161,4
CC-2024-17109,Stephanie Hollis,Calder Central,06/17/2024,07/16/2024,Closed,Standard,Medium,W233,3
CC-2025-20276,Edward Yeardley,Northgate,"April 18, 2025","May 13, 2025",Closed,Complex,Low,W125,2
CC-2024-21400,Patricia Whitlock,Calder Central,2024-12-05,2025-01-12,Closed,Standard case,Low,W194,4
CC-2024-11702,Ronald Kessler,Ash Hill,2024-05-27,2024-07-17,Closed,Complex,Low,W228,4
CC-2025-15575,Ronald Hollis,Northgate,04/11/2025,05/21/2025,Closed,periodic review,Medium,W184,5
CC-2025-20049,Amanda Lindquist,Northgate,2025-05-18,2025-06-16,Closed,Standard,Medium,W122,4
CC-2023-11539,Deborah Ellery,Weybridge,2023-07-18,2023-10-19,Closed,Appeal,,W172,3
CC-2023-21067,Richard Okonkwo,Northgate,06/03/2023,07/21/2023,Closed,Appeal,,W215,0
CC-2025-20573,Edward Kessler,Ash Hill,2025-06-03,2025-07-23,Closed,cmplx,Low,W222,5
CC-2025-15159,Paul Carver,Calder Central,08/13/2025,07/01/2024,Closed,Expedited,Low,W113,4
CC-2025-16998,Deborah Lindquist,Calder Central,09/21/2025,11/17/2025,Closed,Standard,Low,W160,2
CC-2024-16577,Carol Fowler,Calder Central,2024-08-12,2024-11-10,Closed,Standard,High,W194,8
CC-2023-21727,Anthony Underhill,Ash Hill,03/04/2023,05/26/2023,Closed,Complex,,W224,5
CC-2025-10362,Daniel Marsh,Ash Hill,04/20/2025,07/30/2024,Closed,standard - no issues,Medium,W139,0
CC-2023-21583,Edward Kessler,Northgate,07/25/2023,08/21/2023,Closed,standard,,W224,2
CC-2025-19280,David Vance,Northgate,2025-05-07,2025-06-06,Closed,appeals,Low,W237,3
CC-2025-22837,Kimberly Grady,Weybridge,2025-03-28,2025-12-17,Closed,Complex,Low,W171,0
CC 2024 19054,George Yeardley,Northgate,06/13/2024,08/03/2024,Closed,Complex,Medium,W233,8
CC-2024-13932,Susan Fowler,Northgate,09/04/2024,11/29/2024,Closed,Complex,Medium,W114,1
CC-2025-20977,Sandra Quill,Calder Central,2025-01-31,2025-03-22,Closed,Complex,High,W186,7
CC-2024-15095,Jennifer Marsh,Northgate,"March 7, 2024","May 11, 2024",Closed,Complex,Low,W186,2
CC-2024-17368,Jeffrey Okonkwo,Northgate,2024-01-24,2024-02-17,Closed,standard - no issues,,W117,5
CC-2025-10492,Kenneth Bennett,Weybridge,2025-08-21,2025-07-19,Closed,Expedited,Low,W126,2
CC-2024-10807,Brian Okonkwo,Ash Hill,2024-11-16,2024-12-26,Closed,Complex,Low,W184,3
cc-2024-23031,SANDRA DELGADO,Ash Hill,2024-03-21,2024-04-11,Closed,Review,High,W214,7
CC-2024-12262,Michelle Pemberton,Northgate,2024-11-13,2024-12-03,Closed,Standard,Medium,W185,5
CC-2024-20794,Richard Jarrett,Northgate,2024-12-30,2025-03-07,Closed,Standard,High,W160,4
CC-2024-12491,Charles Crowley,Weybridge,2024-08-01,2024-11-30,Closed,multi-agency,Medium,W209,5
CC202313549,LISA JARRETT,Calder Central,2023-12-23,2024-07-01,Closed,Review,,W110,5
CC-2024-21021,Sandra Bennett,Weybridge,10/10/2024,11/14/2024,Closed,Standard,High,W203,4
CC-2023-15430,David Blackwood,Northgate,06/15/2023,07/20/2023,Closed,Review,,W208,3
CC-2025-20251,Brian Marsh,Calder Central,2025-03-21,2025-05-04,Closed,normal,High,W109,1
CC 2025 11447,Joshua Pemberton,Weybridge,2025-05-11,2025-07-09,Closed,REVIEW,Low,W218,3
CC-2023-16642,Linda Ellery,Calder Central,01/28/2023,04/01/2023,Closed,Appeal,,W205,1
CC-2023-20477,Barbara Ashford,Weybridge,04/27/2023,05/23/2023,Closed,Standard,,W244,5
CC-2025-14838,Kimberly Crowley,Ash Hill,2025-01-05,2025-02-18,Closed,Standard,Low,W252,1
CC-2024-10630,Lisa Carver,Weybridge,2024-10-13,2024-11-26,Closed,Std.,Low,W145,2
CC-2024-18678,Charles Bennett,Calder Central,2024-10-06,2024-10-20,Closed,Expedited,Medium,W137,5
CC-2024-22634,Karen Blackwood,Weybridge,2024-05-15,2024-06-27,Closed,routine,Medium,W173,1
CC-2023-13315,Elizabeth Ashford,Calder Central,2023-01-18,2023-03-14,Closed,Complex,,W249,2
CC-2024-15041,Jeffrey Pemberton,Northgate,2024-11-09,2024-12-08,Closed,Complex,Low,W150,3
CC-2023-21715,Mark Underhill,Ash Hill,05/13/2023,05/06/2022,Closed,Standard,,W237,2
CC-2025-13526,Linda Grady,Calder Central,07/16/2025,07/31/2025,Closed,Standard,Medium,W232,6
CC-2025-13879,Brian Whitlock,Northgate,03/04/2025,04/02/2025,Closed,Standard,Medium,W125,1
CC-2023-17617,Ashley Zamora,Weybridge,2023-07-08,2024-07-01,Closed,Complex,,W228,0
CC-2023-15501,Edward Zamora,Ash Hill,08/29/2023,01/10/2024,Closed,Complex,,W187,3
 CC-2024-19451 ,Nancy Whitlock,Ash Hill,2024-09-30,2024-11-24,Closed,Appeal,Medium,W174,4
CC-2024-20574,Stephanie Jarrett,Calder Central,2024-08-11,2024-08-26,Closed,Standard,Medium,W200,4
CC-2023-11102,Brian Pemberton,Weybridge,2023-11-11,2023-11-26,Closed,routine,,W206,3
CC-2025-11052,Sarah Alvarez,Weybridge,"July 22, 2025","October 9, 2025",Closed,Standard,Medium,W217,2
CC-2023-22428,Richard Alvarez,Calder Central,10/27/2023,11/22/2023,Closed,Review,,W239,4
CC-2023-14569,Steven Underhill,Ash Hill,2023-04-06,2023-05-05,Closed,standard,,W249,3
CC-2023-18297,Emily Kessler,Weybridge,2023-09-09,2023-10-04,Closed,Standard,,W203,4
CC-2025-10210,Michael Ellery,Calder Central,11/11/2025,,Open,Review,High,W245,3
CC-2024-14383,Margaret Delgado,Northgate,2024-07-19,2024-08-13,Closed,Standard,Low,W150,2
CC-2024-15215,Jeffrey Whitlock,Ash Hill,07/13/2024,08/09/2024,Closed,Standard,Medium,W143,4
CC-2023-17990,Maria Danvers,Weybridge,2023-01-19,2023-02-11,Closed,Standard,,W175,4
CC-2023-11087,Lisa Whitlock,Calder Central,03/20/2023,04/11/2023,Closed,Review,,W149,5
CC-2024-19503,Linda Alvarez,Calder Central,"July 31, 2024","August 21, 2024",Closed,Standard,Low,W150,6
CC-2023-23208,Lisa Quill,Ash Hill,2023-01-15,2023-03-12,Closed,Standard,,W212,1
CC 2023 21125,Betty Nakamura,Weybridge,2023-01-23,2023-02-28,Closed,Review,,W193,2
CC-2025-17884,Elizabeth Quill,Calder Central,01/31/2025,03/11/2025,Closed,rev,Low,W184,2
CC-2023-14376,Charles Nakamura,Northgate,2023-01-31,2023-02-19,Closed,Standard,,W116,4
CC-2024-16747,Edward Blackwood,Weybridge,2024-07-22,2024-08-27,Closed,Complex,Low,W243,2
CC-2024-21683,Barbara Quill,Ash Hill,2024-10-05,2024-10-15,Closed,expedited,Medium,W125,4
CC-2023-20331,Barbara Eastwood,Calder Central,2023-12-03,2024-01-08,Closed,standard - no issues,,W100,3
CC-2024-11033,Maria Rasmussen,Northgate,04/23/2024,05/22/2024,Closed,Standard,Low,W218,7
CC-2023-19203,Amanda Bennett,Calder Central,2023-03-17,2023-04-27,Closed,Standard,,W239,2
CC-2024-12034,Ronald Thorne,Calder Central,04/28/2024,05/13/2024,Closed,exp,High,W213,2
CC-2024-18651,Nancy Ashford,Calder Central,2024-12-27,2024-07-01,Closed,Standard case,Medium,W207,8
CC-2023-17835,Sarah Ellery,Calder Central,"January 19, 2023","March 17, 2023",Closed,Review,,W184,4
CC-2025-13981,Carol Fowler,Weybridge,2025-02-07,2025-04-05,Closed,Standard,High,W236,1
CC-2023-14933,Betty Ellery,Northgate,2023-06-17,2023-07-17,Closed,normal,,W245,7
CC-2023-22030,Melissa Blackwood,Weybridge,2023-06-07,2023-08-29,Closed,Complex,,W149,0
CC-2025-20194,David Zamora,Calder Central,2025-08-21,2025-09-20,Closed,routine,Low,W189,4
CC-2023-21444,Maria Sedgwick,Weybridge,06/08/2023,06/29/2023,Closed,periodic review,,W184,2
CC-2023-16384,Margaret Okonkwo,Calder Central,2023-10-25,2024-07-01,Closed,Standard,,W257,2
CC-2025-22874,Margaret Lindquist,Ash Hill,12/26/2025,,Open,Appeal,Medium,W104,4
CC-2025-11178,Nancy Sedgwick,Northgate,07/13/2025,08/04/2025,Closed,Complex,Low,W170,2
CC-2025-13283,Timothy Alvarez,Northgate,"September 26, 2025","October 5, 2024",Closed,Standard,Medium,W196,4
CC-2023-19050,Michelle Pemberton,Northgate,10/16/2023,10/30/2023,Closed,routine,,W205,3
CC-2024-10243,Jason Alvarez,Weybridge,01/05/2024,02/16/2024,Closed,Standard,,W229,0
CC-2025-16134,Anthony Zamora,Northgate,2025-02-06,2025-02-20,Closed,URGENT,Low,W220,9
CC-2023-22446,Sandra Danvers,Northgate,2023-04-26,2023-06-26,Closed,Appeal,,W157,4
CC-2025-16035,Michelle Marsh,Weybridge,2025-04-17,2024-07-01,Closed,Review,Low,W240,9
CC-2024-11246,Brian Vance,Weybridge,2024-08-28,2024-10-21,Closed,Standard,Low,W205,7
CC-2023-17304,Andrew Nakamura,Northgate,2023-11-17,2023-12-10,Closed,Standard,,W155,1
CC-2023-11746,David Blackwood,Weybridge,02/17/2023,04/20/2023,Closed,Complex,,W254,3
CC-2023-19356,Jeffrey Alvarez,Calder Central,2023-09-10,2023-11-25,Closed,Complex,,W231,0
CC-2023-14736,Ronald Eastwood,Calder Central,2023-04-25,2022-04-14,Closed,Review,,W136,4
CC-2025-13281,Emily Vance,Northgate,2025-07-20,2025-08-19,Closed,Std.,Medium,W195,6
CC-2024-20811,Emily Kessler,Calder Central,2024-02-13,2024-03-29,Closed,Standard,,W163,5
CC-2024-15936,Timothy Vance,Calder Central,"November 28, 2024","May 26, 2025",Closed,Complex,Low,W136,5
CC-2023-24186,Karen Fowler,Weybridge,"February 23, 2023","March 5, 2023",Closed,Standard,,W117,0
CC-2024-17672,Ronald Whitlock,Calder Central,01/19/2024,04/26/2024,Closed,appeal,,W171,4
CC-2025-20324,Ronald Nakamura,Ash Hill,2025-04-16,2025-06-17,Closed,Appeal,Low,W136,2
CC-2025-16997,Amanda Ashford,Calder Central,09/21/2025,10/16/2025,Closed,review,Low,W228,2
CC-2024-22352,James Sedgwick,Ash Hill,2024-08-14,2024-11-02,Closed,Complex,Medium,W160,4
CC-2025-21153,Linda Marsh,Calder Central,10/02/2025,11/10/2025,Closed,standard,Medium,W106,1
CC-2023-23746,Richard Pemberton,Northgate,01/07/2023,04/06/2023,Closed,Standard,,W194,5
CC-2025-13428,Jennifer Blackwood,Ash Hill,06/11/2025,07/16/2025,Closed,Review,Low,W115,4
CC 2025 16943,Joshua Fowler,Weybridge,12/11/2025,,Open,Standard,Medium,W170,2
CC-2024-12878,Jessica Alvarez,Northgate,2024-11-15,2024-12-27,Closed,APPEAL,Low,W188,5
CC-2025-17749,Brian Ellery,Calder Central,"November 5, 2025","November 19, 2025",Closed,rush,Low,W254,3
CC-2025-10794,Emily Vance,Calder Central,2025-10-11,2025-11-02,Closed,Standard,Medium,W208,1
CC-2023-12844,Andrew Grady,Weybridge,05/20/2023,06/29/2023,Closed,routine,,W231,2
CC-2025-20300,Elizabeth Whitlock,Weybridge,2025-07-22,2025-02-06,Closed,Standard,Low,W198,5
CC-2023-10417,Emily Lindquist,Northgate,12/22/2023,01/27/2024,Closed,normal,,W157,3
CC-2025-17809,Jason Fowler,Weybridge,2025-06-24,2025-10-16,Closed,Review,Low,W112,5
CC-2025-20724,Lisa Thorne,Northgate,"May 17, 2025","June 30, 2025",Closed,multi-agency,High,W152,5
CC-2024-14102,Joseph Carver,Northgate,2024-05-01,2024-06-06,Closed,Review,Medium,W117,0
CC-2023-10368,Jason Grady,Calder Central,2023-03-08,2023-04-02,Closed,Review,,W208,3
CC-2023-14204,Kenneth Kessler,Calder Central,2023-09-10,2023-10-10,Closed,Review,,W204,5
CC-2025-15465,Margaret Quill,Calder Central,07/20/2025,08/03/2025,Closed,Expedited,Low,W255,3
CC-2023-20443,Richard Quill,Weybridge,"June 21, 2023","July 24, 2023",Closed,Standard,,W219,4
CC-2023-21680,Michael Quill,Northgate,06/15/2023,07/18/2023,Closed,Complex,,W116,7
CC-2025-15699,Kevin Ellery,Calder Central,11/30/2025,12/24/2025,Closed,Standard,Medium,W164,4
CC-2025-10914,Maria Thorne,Calder Central,04/26/2025,07/22/2025,Closed,Complex,Low,W138,4
CC-2023-24171,Donna Eastwood,Calder Central,05/04/2023,06/10/2023,Closed,Std.,,W260,7
CC-2023-11552,Richard Lindquist,Calder Central,01/03/2023,02/03/2023,Closed,expedited,,W124,5
CC-2024-13366,William Jarrett,Northgate,2024-06-08,2024-07-03,Closed,routine,Medium,W149,4
